,id,name,iata,icao,city,lat,lon,country,alt,size,timezone,countryId
3136,2591,Oki Airport,OKI,RJNO,Oki,36.181122,133.324799,Japan,311,2038,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
3137,6296,Okierabu Airport,OKE,RJKB,Okierabu,27.425501,128.701004,Japan,88,6613,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
3138,2897,Oklahoma City Wiley Post Airport,PWA,KPWA,Oklahoma City,35.534161,-97.647003,United States,1300,103584,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3139,2588,Oklahoma City Will Rogers World Airport,OKC,KOKC,Oklahoma City,35.393082,-97.6007,United States,1295,241846,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3140,2593,Oksibil Airport,OKL,WAJO,Oksibil,-4.833,140.600006,Indonesia,4288,1835,"{'name': 'Asia/Jayapura', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'WIT', 'abbrName': 'Eastern Indonesian Time', 'isDst': False}",103
3141,2598,Olbia Costa Smeralda Airport,OLB,LIEO,Olbia,40.898659,9.517628,Italy,37,113568,"{'name': 'Europe/Rome', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",109
3142,4045,Old Crow Airport,YOC,CYOC,Old Crow,67.570274,-139.839096,Canada,833,794,"{'name': 'America/Whitehorse', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'MST', 'abbrName': 'Mountain Standard Time', 'isDst': False}",40
3143,3669,Ölgii Airport,ULG,ZMUL,Ölgii,48.991669,89.919724,Mongolia,7874,90,"{'name': 'Asia/Hovd', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",146
3144,4632,Olive Branch Airport,OLV,KOLV,Olive Branch,34.978306,-89.788452,United States,400,43851,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3145,5382,Olsztyn Mazury Airport,SZY,EPSY,Olsztyn,53.481899,20.9377,Poland,463,5480,"{'name': 'Europe/Warsaw', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",176
3146,4536,Olympia Regional Airport,OLM,KOLM,Olympia,46.97361,-122.903336,United States,206,42350,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
3147,4292,Olympic Dam Airport,OLP,YOLD,Olympic Dam,-30.485001,136.876663,Australia,343,11784,"{'name': 'Australia/Adelaide', 'offset': 34200, 'offsetHours': '9:30', 'abbr': 'ACST', 'abbrName': 'Australian Central Standard Time', 'isDst': False}",14
3148,7792,Olyokminsk Airport,OLZ,UEMK,Olyokminsk,60.399166,120.464165,Russia,790,440,"{'name': 'Asia/Yakutsk', 'offset': 32400, 'offsetHours': '9:00', 'abbr': '+09', 'abbrName': None, 'isDst': False}",182
3149,2601,Omaha Eppley Airfield,OMA,KOMA,Omaha,41.303162,-95.893997,United States,984,275346,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3150,7506,Omaha Millard Airport,MIQ,KMLE,Omaha,41.195122,-96.112099,United States,1043,38303,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3151,4357,Omak Municipal Airport,OMK,KOMK,Omak,48.461575,-119.517174,United States,1300,2379,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
3152,1460,Omitama Ibaraki Airport,IBR,RJAH,Omitama,36.181667,140.414719,Japan,105,19270,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
3153,2609,Omsk Tsentralny Airport,OMS,UNOO,Omsk,54.967041,73.310509,Russia,311,35147,"{'name': 'Asia/Omsk', 'offset': 21600, 'offsetHours': '6:00', 'abbr': '+06', 'abbrName': None, 'isDst': False}",182
3154,2610,Ondangwa Airport,OND,FAOA,Ondangwa,-17.878201,15.9526,Namibia,3599,409,"{'name': 'Africa/Windhoek', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CAT', 'abbrName': 'Central Africa Time', 'isDst': False}",152
3155,7461,Ondjiva Pereira Airport,VPE,FNGI,Ondjiva,-17.043417,15.683861,Angola,3566,182,"{'name': 'Africa/Luanda', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'WAT', 'abbrName': 'West Africa Time', 'isDst': False}",7
3156,4590,Onslow Airport,ONS,YOLW,Onslow,-21.668926,115.111984,Australia,11,2217,"{'name': 'Australia/Perth', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'AWST', 'abbrName': 'Australian Western Standard Time', 'isDst': False}",14
3157,2615,Ontario International Airport,ONT,KONT,Ontario,34.056,-117.600998,United States,944,370123,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
3158,7440,Ontario Municipal Airport,ONO,KONO,Ontario,44.022778,-117.013885,United States,2193,15269,"{'name': 'America/Boise', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",236
3159,2608,Oradea International Airport,OMR,LROD,Oradea,47.025269,21.9025,Romania,465,6703,"{'name': 'Europe/Bucharest', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",181
3160,3686,Oral Ak Zhol Airport,URA,UARR,Oral,51.150829,51.543049,Kazakhstan,125,7909,"{'name': 'Asia/Oral', 'offset': 18000, 'offsetHours': '5:00', 'abbr': '+05', 'abbrName': None, 'isDst': False}",114
3161,2631,Oran Es Senia Airport,ORN,DAOO,Oran,35.623852,-0.62118,Algeria,299,36172,"{'name': 'Africa/Algiers', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",4
3162,4281,Orange Airport,OAG,YORG,Orange,-33.381668,149.133057,Australia,3115,26390,"{'name': 'Australia/Sydney', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
3163,7484,Orangeburg Municipal Airport,OGB,KOGB,Orangeburg,33.5,-80.866669,United States,195,5881,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
3164,2603,Oranjemund Airport,OMD,FYOG,Oranjemund,-28.5847,16.446659,Namibia,14,2506,"{'name': 'Africa/Windhoek', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CAT', 'abbrName': 'Central Africa Time', 'isDst': False}",152
3165,216,Oranjestad Queen Beatrix International Airport,AUA,TNCA,Oranjestad,12.50138,-70.015198,Aruba,60,70915,"{'name': 'America/Aruba', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'AST', 'abbrName': 'Atlantic Standard Time', 'isDst': False}",13
3166,898,Ordos Ejin Horo Airport,DSN,ZBDS,Ordos,39.493889,109.862221,China,213,24581,"{'name': 'Asia/Chongqing', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'CST', 'abbrName': 'China Standard Time', 'isDst': False}",46
3167,7374,Ordu Giresun Airport,OGU,LTCB,Ordu,40.966667,38.066666,Turkey,18,18317,"{'name': 'Europe/Istanbul', 'offset': 10800, 'offsetHours': '3:00', 'abbr': '+03', 'abbrName': None, 'isDst': False}",228
3168,2624,Orebro Airport,ORB,ESOE,Orebro,59.223728,15.03795,Sweden,188,16732,"{'name': 'Europe/Stockholm', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",215
3169,2970,Orenburg Tsentralny Airport,REN,UWOO,Orenburg,51.79578,55.456741,Russia,387,20472,"{'name': 'Asia/Yekaterinburg', 'offset': 18000, 'offsetHours': '5:00', 'abbr': '+05', 'abbrName': None, 'isDst': False}",182
3170,7782,Oristano Fenosu Airport,FNU,LIER,Oristano,39.895416,8.642592,Italy,36,1098,"{'name': 'Europe/Rome', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",109
3171,2630,Orlando Executive Airport,ORL,KORL,Orlando,28.54546,-81.332901,United States,113,185099,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
3172,2120,Orlando International Airport,MCO,KMCO,Orlando,28.42939,-81.308899,United States,96,1138463,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
3173,3139,Orlando Sanford International Airport,SFB,KSFB,Orlando,28.776699,-81.235497,United States,55,258104,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
3174,2626,Orleans Saint-Denis-de-l'Hotel Airport,ORE,LFOZ,Orleans,47.897499,2.164167,France,396,8396,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
3175,6325,Ormoc Airport,OMC,RPVO,Ormoc City,11.058,124.565002,Philippines,83,44,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
3176,2568,Ornskoldsvik Airport,OER,ESNO,Ornskoldsvik,63.408329,18.99003,Sweden,354,6182,"{'name': 'Europe/Stockholm', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",215
3177,2648,Orsk Airport,OSW,UWOR,Orsk,51.071667,58.596668,Russia,909,3531,"{'name': 'Asia/Yekaterinburg', 'offset': 18000, 'offsetHours': '5:00', 'abbr': '+05', 'abbrName': None, 'isDst': False}",182
3178,1403,Orsta Volda Airport,HOV,ENOV,Orsta Volda,62.182999,6.067,Norway,243,8100,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
3179,4591,Oruro Juan Mendoza Airport,ORU,SLOR,Oruro,-17.963202,-67.075462,Bolivia,12146,292,"{'name': 'America/La_Paz', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': '-04', 'abbrName': None, 'isDst': False}",27
3180,1548,Osaka International Airport,ITM,RJOO,Osaka,34.785519,135.438202,Japan,50,376693,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
3181,1740,Osaka Kansai International Airport,KIX,RJBB,Osaka,34.427299,135.244003,Japan,26,555378,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
3182,5318,Oschersleben Airport,FRF,EDOL,Oschersleben,52.038055,11.205556,Germany,344,343,"{'name': 'Europe/Berlin', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",83
3183,2637,Oscoda Wurtsmith Airport,OSC,KOSC,Oscoda,44.450001,-83.389999,United States,633,2717,"{'name': 'America/Detroit', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
3184,2645,Osh Airport,OSS,UCFO,Osh,40.608978,72.793259,Kyrgyzstan,2927,30734,"{'name': 'Asia/Bishkek', 'offset': 21600, 'offsetHours': '6:00', 'abbr': '+06', 'abbrName': None, 'isDst': False}",119
3185,4393,Oshawa Executive Airport,YOO,CYOO,Oshawa,43.916668,-78.900002,Canada,459,16999,"{'name': 'America/Toronto', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",40
3186,2584,Oshima Airport,OIM,RJTO,Oshima,34.782028,139.360306,Japan,130,3932,"{'name': 'Asia/Tokyo', 'offset': 32400, 'offsetHours': '9:00', 'abbr': 'JST', 'abbrName': 'Japan Standard Time', 'isDst': False}",111
3187,4611,Oshkosh Wittman Regional Airport,OSH,KOSH,Oshkosh,43.983891,-88.556946,United States,808,50892,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3188,2639,Osijek Airport,OSI,LDOS,Osijek,45.462662,18.81015,Croatia,290,4187,"{'name': 'Europe/Zagreb', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",55
3189,3661,Oskemen Airport,UKK,UASK,Oskemen,50.036591,82.494179,Kazakhstan,939,8300,"{'name': 'Asia/Almaty', 'offset': 21600, 'offsetHours': '6:00', 'abbr': '+06', 'abbrName': None, 'isDst': False}",114
3190,2641,Oslo Gardermoen Airport,OSL,ENGM,Oslo,60.193909,11.10036,Norway,681,847001,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
3191,3067,Oslo Moss Rygge Airport,RYG,ENRY,Oslo,59.378929,10.78538,Norway,174,13173,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
3192,3563,Oslo Sandefjord Airport,TRF,ENTO,Oslo,59.186699,10.25862,Norway,286,100198,"{'name': 'Europe/Oslo', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",165
3193,4211,Osorno Airport,ZOS,SCJO,Osorno,-40.611198,-73.060997,Chile,187,4301,"{'name': 'America/Santiago', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': True}",45
3194,2646,Ostend Bruges International Airport,OST,EBOS,Ostend,51.198879,2.862222,Belgium,13,24064,"{'name': 'Europe/Brussels', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",22
3195,2638,Ostersund Are Airport,OSD,ESNZ,Ostersund,63.194118,14.502,Sweden,1233,26902,"{'name': 'Europe/Stockholm', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",215
3196,2644,Ostrava Leos Janacek Airport,OSR,LKMT,Ostrava,49.696289,18.11105,Czechia,844,34968,"{'name': 'Europe/Prague', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",59
3197,4050,Ottawa Macdonald-Cartier International Airport,YOW,CYOW,Ottawa,45.322498,-75.669098,Canada,374,246253,"{'name': 'America/Toronto', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",40
3198,5883,Ottumwa Regional Airport,OTM,KOTM,Ottumwa,41.106602,-92.447899,United States,845,7062,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3199,2660,Ouagadougou Airport,OUA,DFFD,Ouagadougou,12.35319,-1.51241,Burkina Faso,1037,22691,"{'name': 'Africa/Ouagadougou', 'offset': None, 'offsetHours': '0:00', 'abbr': 'GMT', 'abbrName': 'Greenwich Mean Time', 'isDst': False}",36
3200,2577,Ouargla Ain Beida Airport,OGX,DAUU,Ouargla,31.917219,5.412778,Algeria,499,852,"{'name': 'Africa/Algiers', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'CET', 'abbrName': 'Central European Time', 'isDst': False}",4
3201,2680,Ouarzazate Airport,OZZ,GMMZ,Ouarzazate,30.939051,-6.90943,Morocco,3782,1049,"{'name': 'Africa/Casablanca', 'offset': 3600, 'offsetHours': '1:00', 'abbr': '+01', 'abbrName': None, 'isDst': True}",149
3202,8306,Ouessant Ushant Airport,OUI,LFEC,Ouessant,48.463181,-5.06355,France,125,290,"{'name': 'Europe/Paris', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",76
3203,2661,Oujda Angads Airport,OUD,GMFO,Oujda,34.787151,-1.92398,Morocco,1535,18322,"{'name': 'Africa/Casablanca', 'offset': 3600, 'offsetHours': '1:00', 'abbr': '+01', 'abbrName': None, 'isDst': True}",149
3204,2664,Oulu Airport,OUL,EFOU,Oulu,64.929161,25.355551,Finland,47,31558,"{'name': 'Europe/Helsinki', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",75
3205,3710,Ouvea Airport,UVE,NWWV,Ouvea,-20.640499,166.572693,New Caledonia,23,1226,"{'name': 'Pacific/Noumea', 'offset': 39600, 'offsetHours': '11:00', 'abbr': '+11', 'abbrName': None, 'isDst': False}",156
3206,2672,Owensboro Daviess County Regional Airport,OWB,KOWB,Owensboro,37.73,-87.160004,United States,407,20343,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3207,2921,Owerri Sam Mbakwe Airport,QOW,DNIM,Owerri,5.427056,7.206031,Nigeria,373,3145,"{'name': 'Africa/Lagos', 'offset': 3600, 'offsetHours': '1:00', 'abbr': 'WAT', 'abbrName': 'West Africa Time', 'isDst': False}",160
3208,4515,Oxford House Airport,YOH,CYOH,Oxford House,54.934242,-95.27668,Canada,632,2100,"{'name': 'America/Winnipeg', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",40
3209,4832,Oxford University Airport,UOX,KUOX,Oxford,34.380001,-89.535294,United States,417,18521,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3210,4592,Oxford Waterbury Airport,OXC,KOXC,Oxford,41.479168,-73.136391,United States,726,38831,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
3211,4537,Oxnard Airport,OXR,KOXR,Oxnard,34.201111,-119.20639,United States,43,60867,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
3212,2677,Ozamiz Labo Airport,OZC,RPMO,Ozamiz,8.181967,123.845413,Philippines,75,8157,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
3213,1599,Paamiut Airport,JFR,BGPT,Paamiut,61.992222,-49.662498,Greenland,44,720,"{'name': 'America/Godthab', 'offset': -7200, 'offsetHours': '-2:00', 'abbr': '-02', 'abbrName': None, 'isDst': True}",87
3214,2714,Padang Minangkabau International Airport,PDG,WIMG,Padang,-0.78664,100.280563,Indonesia,9,73653,"{'name': 'Asia/Jakarta', 'offset': 25200, 'offsetHours': '7:00', 'abbr': 'WIB', 'abbrName': 'Western Indonesian Time', 'isDst': False}",103
3215,2683,Paderborn Lippstadt Airport,PAD,EDLP,Paderborn,51.614079,8.616317,Germany,699,29981,"{'name': 'Europe/Berlin', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",83
3216,2686,Paducah Barkley Regional Airport,PAH,KPAH,Paducah,37.06028,-88.772903,United States,410,20369,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3217,2685,Pagadian Airport,PAG,RPMP,Pagadian,7.82,123.449997,Philippines,5,3936,"{'name': 'Asia/Manila', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'PST', 'abbrName': None, 'isDst': False}",174
3218,2740,Page Municipal Airport,PGA,KPGA,Page,36.926083,-111.448357,United States,4316,46516,"{'name': 'America/Denver', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",236
3219,2840,Pago Pago International Airport,PPG,NSTU,Pago Pago,-14.3316,-170.710999,American Samoa,32,316,"{'name': 'Pacific/Pago_Pago', 'offset': -39600, 'offsetHours': '-11:00', 'abbr': 'SST', 'abbrName': 'Samoa Standard Time', 'isDst': False}",5
3220,8249,Pagosa Springs Stevens Field Airport,PGO,KPSO,Pagosa Springs,37.288059,-107.055023,United States,7663,6612,"{'name': 'America/Denver', 'offset': -21600, 'offsetHours': '-6:00', 'abbr': 'MDT', 'abbrName': 'Mountain Daylight Time', 'isDst': True}",236
3221,7658,Pahokee Palm Beach County Glades Airport,PHK,KPHK,Pahokee,26.816668,-80.666664,United States,18,9697,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
3222,8318,Paipa Juan Jose Rondon Airport,RON,SKPA,Paipa,5.764444,-73.105553,Colombia,453,233,"{'name': 'America/Bogota', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': '-05', 'abbrName': None, 'isDst': False}",49
3223,4881,Pajala Airport,PJA,ESUP,Pajala,67.246666,23.075001,Sweden,544,477,"{'name': 'Europe/Stockholm', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",215
3224,2780,Pakse International Airport,PKZ,VLPS,Pakse,15.13205,105.781403,Laos,351,3128,"{'name': 'Asia/Vientiane', 'offset': 25200, 'offsetHours': '7:00', 'abbr': '+07', 'abbrName': None, 'isDst': False}",120
3225,6788,Pakyong Airport,PYG,VEPY,Pakyong,27.227777,88.586945,India,4590,910,"{'name': 'Asia/Kolkata', 'offset': 19800, 'offsetHours': '5:30', 'abbr': 'IST', 'abbrName': 'India Standard Time', 'isDst': False}",102
3226,2787,Palanga International Airport,PLQ,EYPA,Palanga,55.973221,21.093849,Lithuania,33,12139,"{'name': 'Europe/Vilnius', 'offset': 10800, 'offsetHours': '3:00', 'abbr': 'EEST', 'abbrName': 'Eastern European Summer Time', 'isDst': True}",127
3227,2779,Palangkaraya Tjilik Riwut Airport,PKY,WAGG,Palangkaraya,-2.22512,113.942596,Indonesia,82,24619,"{'name': 'Asia/Pontianak', 'offset': 25200, 'offsetHours': '7:00', 'abbr': 'WIB', 'abbrName': 'Western Indonesian Time', 'isDst': False}",103
3228,2786,Palembang International Airport,PLM,WIPP,Palembang,-2.89825,104.699898,Indonesia,49,100577,"{'name': 'Asia/Jakarta', 'offset': 25200, 'offsetHours': '7:00', 'abbr': 'WIB', 'abbrName': 'Western Indonesian Time', 'isDst': False}",103
3229,2801,Palermo Falcone-Borsellino Airport,PMO,LICJ,Palermo,38.175949,13.09101,Italy,65,171066,"{'name': 'Europe/Rome', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",109
3230,7485,Palestine Municipal Airport,PSN,KPSN,Palestine,31.776972,-95.706375,United States,414,2889,"{'name': 'America/Chicago', 'offset': -18000, 'offsetHours': '-5:00', 'abbr': 'CDT', 'abbrName': 'Central Daylight Time', 'isDst': True}",236
3231,1977,Palm Beach County Park Airport,LNA,KLNA,West Palm Beach,26.59304,-80.084999,United States,14,69771,"{'name': 'America/New_York', 'offset': -14400, 'offsetHours': '-4:00', 'abbr': 'EDT', 'abbrName': 'Eastern Daylight Time', 'isDst': True}",236
3232,7179,Palm Island Airport,PMK,YPAM,Palm Island,-18.755301,146.580994,Australia,28,14793,"{'name': 'Australia/Brisbane', 'offset': 36000, 'offsetHours': '10:00', 'abbr': 'AEST', 'abbrName': 'Australian Eastern Standard Time', 'isDst': False}",14
3233,4382,Palm Springs Bermuda Dunes Airport,UDD,KUDD,Palm Springs,33.747524,-116.273651,United States,61,21197,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
3234,2867,Palm Springs International Airport,PSP,KPSP,Palm Springs,33.829659,-116.505997,United States,477,162663,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
3235,2799,Palma de Mallorca Airport,PMI,LEPA,Palma de Mallorca,39.55167,2.738808,Spain,27,743422,"{'name': 'Europe/Madrid', 'offset': 7200, 'offsetHours': '2:00', 'abbr': 'CEST', 'abbrName': 'Central European Summer Time', 'isDst': True}",209
3236,2806,Palmas Airport,PMW,SBPJ,Palmas,-10.29,-48.349998,Brazil,774,15272,"{'name': 'America/Araguaina', 'offset': -10800, 'offsetHours': '-3:00', 'abbr': '-03', 'abbrName': None, 'isDst': False}",32
3237,2796,Palmdale Regional Airport,PMD,KPMD,Palmdale,34.629379,-118.084,United States,2543,20534,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
3238,2690,Palmer Municipal Airport,PAQ,PAAQ,Palmer,61.592255,-149.087402,United States,218,1459,"{'name': 'America/Anchorage', 'offset': -28800, 'offsetHours': '-8:00', 'abbr': 'AKDT', 'abbrName': 'Alaska Daylight Time', 'isDst': True}",236
3239,2803,Palmerston North International Airport,PMR,NZPM,Palmerston North,-40.320499,175.616898,New Zealand,151,56404,"{'name': 'Pacific/Auckland', 'offset': 46800, 'offsetHours': '13:00', 'abbr': 'NZDT', 'abbrName': 'New Zealand Daylight Time', 'isDst': True}",157
3240,5884,Palo Alto Airport,PAO,KPAO,Palo Alto,37.461102,-122.114998,United States,4,124003,"{'name': 'America/Los_Angeles', 'offset': -25200, 'offsetHours': '-7:00', 'abbr': 'PDT', 'abbrName': 'Pacific Daylight Time', 'isDst': True}",236
3241,7671,Palopo Lagaligo Airport,LLO,WAFD,Palopo,-3.084722,120.245277,Indonesia,13,463,"{'name': 'Asia/Makassar', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'WITA', 'abbrName': 'Central Indonesian Time', 'isDst': False}",103
3242,2791,Palu Mutiara Airport,PLW,WAML,Palu,-0.91854,119.909599,Indonesia,284,23358,"{'name': 'Asia/Makassar', 'offset': 28800, 'offsetHours': '8:00', 'abbr': 'WITA', 'abbrName': 'Central Indonesian Time', 'isDst': False}",103
